Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
1625,A Bill to make provision to enhance the protection available for bat habitats in the non-built environment and to limit the protection for bat habitats in the built environment where the presence of bats has a significant adverse impact upon the users of buildings,Bat Habitats Regulation Bill [HL],Lords,1,28
1662,A Bill to amend the Bread and Flour Regulations 1998 to require flour to be fortified with folic acid.,Bread and Flour Regulations (Folic Acid) Bill [HL],Lords,1,28
1623,A Bill to entitle employees to take a period of leave to fulfil certain caring responsibilities in respect of dependants; and for connected purposes,Carers (Leave Entitlement) Bill [HL],Lords,1,28
1601,"A Bill to make provision for ending the liability of lay rectors for the repair of chancels, and for connected purposes.",Chancel Repairs Bill [HL],Lords,1,28
1758,A Bill to raise the penalty for littering offences; to provide for an offence that relates to allowing a dog to foul the land; and to require local authorities to provide appropriate and convenient litter disposal points.,Clean Neighbourhoods and Environment (Amendment) Bill [HL],Lords,1,28
1606,A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple; and to make provision about the property of deceased persons who are survived by a cohabitant; and for connected purposes.,Cohabitation Rights Bill [HL],Lords,1,28
1607,A Bill to clarify the extent to which a medical practitioner with a conscientious objection may refrain from participating in certain medical activities; and for connected purposes.,Conscientious Objection (Medical Activities) Bill [HL],Lords,1,28
1586,A Bill to make provision for a convention to consider the constitution of the United Kingdom; and for connected purposes,Constitutional Convention Bill [HL],Lords,1,28
1587,A Bill to make provision for the introduction of a new set of council tax valuation bands to apply to all dwellings bought or sold after 1 April 2000,Council Tax Valuation Bands Bill [HL],Lords,1,28
1600,A Bill to make provision about direct planning pilot schemes; and for connected purposes.,Direct Planning (Pilot) Bill [HL],Lords,1,28
1609,A Bill to amend the Matrimonial Causes Act 1973 and make provision in connection with financial settlements following divorce.,Divorce (Financial Provision) Bill [HL],Lords,1,28
1624,"A Bill to amend the succession to the title of the Duke of Cornwall, to remove the presumption of Crown Immunity applying to the Duchy of Cornwall, to remove various powers, exemptions and immunities from the Duchy of Cornwall, to confirm the right to Royal Mines within Cornwall and the Isles of Scilly vests in the Crown, to provide the right to Treasure Trove, bona vacantia and escheat within Cornwall and the Isles of Scilly lies with the Crown and to provide that any attorney or solicitor appointed in the affairs of the Duchy of Cornwall shall be called to the Bar or hold a practising certificate as appropriate; and for connected purposes",Duchy of Cornwall Bill [HL],Lords,1,28
1580,A Bill to reform the law of England relating to Easter trading; and for connected purposes.,Easter Trading Bill [HL],Lords,1,28
1628,A Bill to amend the Equality Act 2010 to improve step-free access to public buildings for wheelchair users,Equality Act 2010 (Amendment) Bill [HL],Lords,1,28
1611,A Bill to make provision for information to be available in various public places relating to the activities and organisation of the European Union; to make provision for the flying of the flag of the European Union on various government and public buildings; to provide information to further the establishment of twinning arrangements between towns in the United Kingdom and elsewhere in the European Union in accordance with the European Union’s town twinning support scheme; and for connected purposes.,"European Union (Information, etc.) Bill [HL]",Lords,1,28
1608,A Bill to make provision to allow European Union citizens who are resident in the United Kingdom to vote in parliamentary elections and to become members of Parliament; and for connected purposes.,European Union Citizens (Electoral Rights) Bill [HL],Lords,1,28
1604,A Bill to make provision about the categorisation and use of B2 gaming machines; and for connected purposes.,Gambling (Categorisation and Use of B2 Gaming Machines) Bill [HL],Lords,1,28
1621,A Bill to amend the International Development (Official Development Assistance Target) Act 2015 in order to provide for a five year reporting period instead of an annual reporting period,International Development (Official Development Assistance Target) (Amendment) Bill [HL],Lords,1,28
1629,"A Bill to require the Secretary of State to consider, before providing development assistance, its likely impact on population dynamics",International Development (Population Dynamics) Bill [HL],Lords,1,28
1612,A Bill to make provision about innovation in medical treatment.,Medical Innovation Bill [HL],Lords,1,28
1594,A Bill to amend the Mesothelioma Act 2014.,Mesothelioma (Amendment) Bill [HL],Lords,1,28
1692,A Bill to make provision for the setting of biodiversity and other targets; to establish aNatural Capital Committee; to require local authorities to maintain local ecologicalnetwork strategies; to identify species threatened with extinction; for access to qualitynatural green space; and to include education about the natural environment in thecurriculum for maintained schools.,Natural Environment Bill [HL],Lords,1,28
1579,A Bill to make provision about the promotion of online safety; to require internet service providers and mobile phone operators to provide an internet service that excludes adult content; to require electronic device manufacturers to provide a means of filtering internet content; to make provision for parents to be educated about online safety and for the regulation of harmful material through on-demand programme services.,Online Safety Bill [HL],Lords,1,28
1593,A Bill to make provision for the presumption against the granting of planning permission in respect of subterranean development where certain conditions apply; and for connected purposes,Planning (Subterranean Development) Bill [HL],Lords,1,28
1619,A Bill to make provision to move the polling day of all elections to a Saturday.,Polling Day (Saturday) Bill [HL],Lords,1,28
1590,A Bill to make provision for the resolution of disputes concerning the location or placement of the boundaries and private rights of way relating to the title of an estate in land; and for connected purposes,Property Boundaries (Resolution of Disputes) Bill [HL],Lords,1,28
1602,"A Bill to establish a public Advocate to provide advice to, and act as data controller for, representatives of the deceased after major incidents.",Public Advocate Bill [HL],Lords,1,28
1610,A Bill to allow local authorities which have opted for a mayor and cabinet executive in a referendum to hold further referendums under Part 1A of the Local Government Act 2000.,Referendum (Local Authority Governance) Bill [HL],Lords,1,28
1617,A Bill to amend the franchise for referendums in the United Kingdom to include all citizens of 16 years of age and over.,Referendums (Franchise) Bill [HL],Lords,1,28
1630,A Bill to require Her Majesty's Government to introduce a Bill to regulate health and social care professions,Regulation of Health and Social Care Professions Etc. Bill [HL],Lords,1,28
1582,A Bill to make provision for the regulation of political opinion polling in the United Kingdom; and for connected purposes.,Regulation of Political Opinion Polling Bill [HL],Lords,1,28
1626,A Bill to amend the Rehabilitation of Offenders Act 1974; and for connected purposes,Rehabilitation of Offenders Bill [HL],Lords,1,28
1618,A Bill to create a right to die at home.,Right to Die at Home Bill [HL],Lords,1,28
1603,A Bill to amend the Road Traffic Act 1988 to lower the prescribed limit of alcohol in relation to driving or being in charge of a vehicle; and for connected purposes.,Road Traffic Act 1988 (Alcohol Limits) (Amendment) Bill [HL],Lords,1,28
1627,A Bill to entitle students granted discretionary leave to remain to be charged tuition fees and maintenance support on the same basis as home students; and for connected purposes,Student Fees (Qualifying Persons) (England) Bill [HL],Lords,1,28
1596,A Bill to amend the law regarding succession to peerages; and for connected purposes.,Succession to Peerages Bill [HL],Lords,1,28
1620,A Bill to amend the Veterinary Surgeons Act 1966 to prevent misuse of the title of veterinary nurse; and for connected purposes,Veterinary Nurses (Protection of Title) Bill [HL],Lords,1,28
1614,A Bill to make provision about the commercial breeding of cats; and for connected purposes.,Welfare of Cats (Breeding and Sale) Bill [HL],Lords,1,28
1622,A Bill to make provision about the welfare of women undergoing fertility treatment,Welfare of Women (Fertility Treatments) Bill [HL],Lords,1,28
1404,A Bill to amend the Abortion Act 1967 to make provision for the termination of pregnancy following certification by one registered medical practitioner.,Abortion Act 1967 (Amendment) Bill [HL],Lords,1,27
1399,A Bill to make further provision about arbitration and mediation services and the application of equality legislation to such services; to make provision about the protection of victims of domestic abuse; and for connected purposes.,Arbitration and Mediation Services (Equality) Bill [HL],Lords,1,27
1394,A Bill to make provision about the approval required for the deployment of Her Majesty's Armed Forces by the Prime Minister in the event of conflict overseas.,Armed Forces Deployment (Royal Prerogative) Bill [HL],Lords,1,27
1381,A Bill To enable competent adults who are terminally ill to be provided at their request with specified assistance to end their own life; and for connected purposes.,Assisted Dying Bill [HL],Lords,1,27
1405,A Bill to make provision for the election of the trustees of the BBC by licence fee payers and in relation to civil enforcement of non-payment of TV licence fees.,BBC (Trustee Election and Licence Fee) Bill [HL],Lords,1,27
1316,A Bill to confer powers on Buckinghamshire County Council in relation to filming on highways; and for related purposes.,Buckinghamshire County Council (Filming on Highways) Bill [HL],Lords,1,26
1479,A Bill to make provision for ending the liability of lay rectors for the repair of chancels,Chancel Repairs Bill [HL],Lords,1,27
1385,A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple; and to make provision about the property of deceased persons who are survived by a cohabitant; and for connected purposes.,Cohabitation Rights Bill [HL],Lords,1,27
1409,A Bill To Make provision for the introduction of a new set of council tax valuation bands to apply to all dwellings bought or sold after 1 April 2000,Council Tax Valuation Bands Bill [HL],Lords,1,27
1383,A Bill to amend the Matrimonial Causes Act 1973 and make provision in connection with financial settlements following divorce.,Divorce (Financial Provision) Bill [HL],Lords,1,27
1390,"A Bill To amend the succession to the title of the Duke of Cornwall, to remove the presumption of Crown Immunity applying to the Duchy of Cornwall, to remove various exemptions and immunities from the Duchy of Cornwall, to confirm the right to Royal Mines within Cornwall and the Isles of Scilly vests in the Crown, to provide the right to Treasure Trove, bona vacantia and escheat within Cornwall and the Isles of Scilly lies with the Crown and to provide that any attorney or solicitor appointed in the affairs of the Duchy of Cornwall shall be called to the Bar or hold a practising certificate as appropriate.
Lord Berkeley Ordered to be Printed, 10th June 2014",Duchy of Cornwall Bill [HL],Lords,1,27
1395,A Bill to Make provision to ensure that the terms and conditions of employment offered by employers do not put workers who are permanently domiciled in the United Kingdom at a disadvantage through offering any bonus or payment in kind; and for connected purposes.,Employment Practices Bill [HL],Lords,1,27
1386,A Bill To amend the Equality Act 2010 to improve access to public buildings; and to introduce six and twelve inch rules for step-free access.,Equality Act 2010 (Amendment) Bill [HL],Lords,1,27
1408,A Bill To Make provision for information to be available in various public places relating to the activities and organisation of the European Union; to make provision for the flying of the flag of the European Union on various government and public buildings; to provide information to further the establishment of twinning arrangements between towns in the United Kingdom and elsewhere in the European Union in accordance with the European Union’s town twinning support scheme; and for connected purposes.,"European Union (Information, etc.) Bill [HL]",Lords,1,27
1407,A Bill To repeal the European Communities Act 1972; and to make provision for the Secretary of State to repeal any enactment which has been a consequence of the European Communities Act 1972.,European Union (Withdrawal) Bill [HL],Lords,1,27
1402,A Bill to repeal the Fixed-term Parliaments Act 2011.,Fixed-term Parliaments Act 2011 (Repeal) Bill [HL],Lords,1,27
1398,A Bill to make provision about the governance and regulation of sport and public health; safety for cyclists; members’ clubs; and for connected purposes.,Governance of Sport Bill [HL],Lords,1,27
1388,A Bill To make provision for the restriction of advertisements for high-cost credit agreements at certain times of day.,High-cost Credit Agreements (Advertising Restrictions) Bill [HL],Lords,1,27
1400,"A Bill to require the Secretary of State to commission a programme of research into the merits of replacing the council tax and non-domestic rates in England with an annual levy on the unimproved value of all land, including transitional arrangements; to report to Parliament within 12 months of completion of the research; and for connected purposes.",Land Value Tax Bill [HL],Lords,1,27
1503,A Bill to amend the Ministerial and Other Salaries Act 1975 in order to increase the maxiumum number of salaries payable to Secretaries of State; and to make provision about the Leader of the House of Lords.,Leader of the House of Lords Bill [HL],Lords,1,27
1403,A Bill to make provision for the addition of a public health objective to the Licensing Act 2003.,Licensing Act 2003 (Amendment) Bill [HL],Lords,1,27
1379,A Bill To make provision about innovation in medical treatment.,Medical Innovation Bill [HL],Lords,1,27
1482,A Bill to amend the Mesothelioma Act 2014.,Mesothelioma (Amendment) Bill [HL],Lords,1,27
1393,A Bill to make provision about the promotion of online safety; to require internet service providers and mobile phone operators to provide an internet service that excludes adult content; to require electronic device manufacturers to provide a means of filtering internet content; to make provision for parents to be educated about online safety and for regulation of harmful material through on-demand programme services.,Online Safety Bill [HL],Lords,1,27
1384,A Bill to repeal section 13 of the Defamation Act 1996.,Parliamentary Privilege (Defamation) Bill [HL],Lords,1,27
1516,A Bill to limit the period in which a person may be Prime Minister,Prime Minister (Limitation of Period of Office) Bill [HL],Lords,1,27
1397,"A Bill to establish a public advocate to provide advice to, and act as data controller for, representatives of the deceased after major incidents.",Public Advocate Bill [HL],Lords,1,27
1540,,Regulation of Political Opinion Polling Bill [HL],Lords,1,27
1490,A Bill to create a right to die at home,Right to Die at Home Bill [HL],Lords,1,27
1396,A Bill to amend the law regarding succession to peerages; and for connected purposes.,Succession to Peerages Bill [HL],Lords,1,27
1392,A Bill to make provision for the registration of voters by registration officers; and for connected purposes.,Voter Registration Bill [HL],Lords,1,27
1401,A Bill to extend the franchise for parliamentary and other elections and for referendums to all citizens over the age of 16 years.,Voting Age (Comprehensive Reduction) Bill [HL],Lords,1,27
1488,A Bill to make provision about the commercial breeding of cats; and for connected purposes.,Welfare of Cats Bill [HL],Lords,1,27
1187,"A Bill to raise the age of criminal responsibility, and for connected purposes.",Age of Criminal Responsibility Bill [HL],Lords,1,26
1175,A Bill to give a statutory pardon to Alan Mathison Turing for offences under Section 11 of the Criminal Law Amendment Act 1885 of which he was convicted on 31 March 1952.,Alan Turing (Statutory Pardon) Bill [HL],Lords,1,26
1190,"A Bill to make further provision about arbitration and mediation services and the application of equality legislation to such services, to make provision about the protection of victims of domestic abuse, and for connected purposes.",Arbitration and Mediation (Equality) Services Bill [HL],Lords,1,26
1194,A Bill To enable competent adults who are terminally ill to be provided at their request with specified assistance to end their own life; and for connected purposes.,Assisted Dying Bill [HL],Lords,1,26
1288,To make provision for election of the trustees of the BBC by licence fee payers; and in relation to civil enforcement of non-payment of TV licence fees.,BBC (Trustee Election and Licence Fee) Bill [HL],Lords,1,26
1316,A Bill to confer powers on Buckinghamshire County Council in relation to filming on highways; and for related purposes.,Buckinghamshire County Council (Filming on Highways) Bill [HL],Lords,1,26
1181,A Bill to raise the penalty for littering offences; and to require local authorities to provide appropriate and convenient litter disposal points for the entrances to public buildings.,Clean Neighbourhoods and Environment (Amendment) Bill [HL],Lords,1,26
1296,A Bill to provide certain protections for people who live together as a couple or who have lived together as a couple; and to make provision about the property of deceased persons who are survived by a cohabitant; and for connected purposes,Cohabitation Rights Bill [HL],Lords,1,26
1173,"A Bill to amend the Environmental Protection Act 1990 with respect to the distribution of printed matter for events which involve small-scale performance of live music and other entertainment, and for connected purposes.",Cultural and Community Distribution Deregulation Bill [HL],Lords,1,26
1299,To reform the law of liability in defamation proceedings for reports of Parliamentary proceedings; and to repeal section 13 of the Defamation Act 1996.,Defamation (Parliamentary Proceedings) (Amendment) Bill [HL],Lords,1,26
1349,A Bill to amend the Matrimonial Causes Act 1973 and to make provision in connection with financial settlements following divorce.,Divorce (Financial Provision) Bill [HL],Lords,1,26
1182,A Bill to make provision for the succession of female heirs to hereditary titles; for husbands and civil partners of those receiving honours to be allowed to use equivalent honorary titles to those available to wives; and for connected purposes.,Equality (Titles) Bill [HL],Lords,1,26
1198,A Bill to amend the Equality Act 2010 to improve access to public buildings; and to introduce six and twelve inch rules for step free access.,Equality Act 2010 (Amendment) Bill [HL],Lords,1,26
1195,A Bill To Repeal the European Communities Act 1972; and to make provision for the Secretary of State to repeal any enactment that has been a consequence of the European Communities Act 1972.,European Union (Withdrawal) Bill [HL],Lords,1,26
1172,A Bill to make provision for a Member of the House of Lords to vote at elections to the House of Commons.,Extension of Franchise (House of Lords) Bill [HL],Lords,1,26
1184,A Bill to amend the Firearms Act 1968.,Firearms (Amendment) Bill [HL],Lords,1,26
1186,A Bill to make provision for the regulation of food standards in hospitals.,Health and Social Care (Amendment) (Food Standards) Bill [HL],Lords,1,26
1193,A Bill Make provision for permanent leave of absence from the House of Lords; to provide for the expulsion of members of the House of Lords in specified circumstances; to make provision for the appointment of a Commission to make recommendations to the Crown for the creation of life peerages; and to restrict membership of the House of Lords by virtue of hereditary peerages.,House of Lords Reform Bill [HL],Lords,1,26
1201,A Bill to amend the Immigration Act 1971.,Immigration Act 1971 (Amendment) Bill [HL],Lords,1,26
1174,A Bill to introduce a civil penalty for littering from vehicles and to require local authorities to publish details of contracts relating to litter clearance.,Littering from Vehicles Bill [HL],Lords,1,26
1197,A Bill to amend the law on marriage to permit the Registrar General to permit certain charitable organisations to solemnise marriages,Marriage (Approved Organisations) Bill [HL],Lords,1,26
1191,A Bill to make provision about innovation in medical treatment.,Medical Innovation Bill [HL],Lords,1,26
1183,A Bill to require the declaration relating to animal research to be placed on medicinal products' labels.,Medicinal Labelling Bill [HL],Lords,1,26
1333,A Bill to amend the Mesothelioma Act 2014,Mesothelioma (Amendment) Bill [HL],Lords,1,26
1286,A Bill to enable the law relating to societies registered under the Industrial and Provident Societies Act 1965 or the Friendly Societies Act 1992 and certain mutual insurers to be amended to permit and facilitate the use of a new and additional class of redeemable share capital; to provide consequential rights to members of such societies or insurers; and to restrict the voting rights of certain members who hold such shares.,Mutuals’ Redeemable Shares Bill [HL],Lords,1,26
1196,"A Bill to re-establish the Secretary of State's legal duty as to the National Health Service in England, Quangos and related bodies",National Health Service (Amended Duties and Powers) Bill [HL],Lords,1,26
1189,"A Bill to make provision about the promotion of online safety, to require internet service providers and mobile phone operators to provide a service that excludes adult content, to require electronic device manufacturers to provide a means of filtering content, and for parents to be educated about online safety.",Online Safety Bill [HL],Lords,1,26
1185,A Bill to amend the Sovereign Grant Act 2011; to amend the succession to the title of the Duke of Cornwall; to redistribute the Duchy of Cornwall estate; and to remove the requirement for a Parliament to obtain the Queen's or Prince's consent to consideration of Bills passing through Parliament.,Rights of the Sovereign and the Duchy of Cornwall Bill [HL],Lords,1,26
1340,A Bill to make provision for certain Scottish people resident outside Scotland to be consulted ahead of the 2014 referendum on Scottish independence,Scottish Referendum (Consultation) Bill [HL],Lords,1,26
1192,A Bill To provide for the portability of care packages to promote independent living for disabled persons by local authorities in England and Wales; and for connected purposes.,Social Care Portability Bill [HL],Lords,1,26
1188,A Bill to amend the Privacy and Electronic Communications (EC Directive) Regulations 2003.,Unsolicited Telephone Communications Bill [HL],Lords,1,26
1176,"A Bill to extend the franchise for parliamentary and other elections, and for referendums, to all citizens over the age of 16 years.",Voting Age (Comprehensive Reduction) Bill [HL],Lords,1,26
1130,,Age of Criminal Responsibility Bill [HL],Lords,1,25
995,,Airports (Amendment) Bill [HL],Lords,1,25
1078,To give a statutory pardon to Alan Mathison Turing for offences under section 11of the Criminal Law Amendment Act 1885 of which he was convicted on 31 March 1952.,Alan Turing (Statutory Pardon) Bill [HL],Lords,1,25
990,,Arbitration and Mediation Services (Equality) Bill [HL],Lords,1,25
1122,,BBC Trust Chairman (Election) Bill [HL],Lords,1,25
1006,,Caravan Sites Bill [HL],Lords,1,25
989,,Company Remuneration Bill [HL],Lords,1,25
1007,,Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],Lords,1,25
1010,,Electric Personal Vehicles (Use on Highways) Bill [HL],Lords,1,25
1024,,European Parliamentary Elections Bill [HL],Lords,1,25
1002,To make provision for members of the House of Lords to vote at elections to the House of Commons.,Extension of Franchise (House of Lords) Bill [HL],Lords,1,25
1022,,Hereditary Peerages (Succession) Bill [HL],Lords,1,25
1009,,Higher Education (Fees) Bill [HL],Lords,1,25
1008,A Bill to make provision for Peers to cease to be Members of the House of Lords by way of retirement or in the event of non-attendance or criminal conviction.,House of Lords (Cessation of Membership) Bill [HL],Lords,1,25
1000,,Human Trafficking and Exploitation (Further Provisions and Support for Victims) Bill [HL],Lords,1,25
1115,,Independent Press Council Bill [HL],Lords,1,25
988,,Inheritance (Cohabitants) Bill [HL],Lords,1,25
1005,,Interception of Communications (Admissibility of evidence) Bill [HL],Lords,1,25
1077,,Littering from Vehicles Bill [HL],Lords,1,25
999,,Marine Navigation Bill [HL],Lords,1,25
1004,,Marriage (Approved Organisations) Bill [HL],Lords,1,25
1113,,Medical Innovation Bill [HL],Lords,1,25
1023,,Membership of the House of Lords (Elections) Bill [HL],Lords,1,25
998,,Mental Health (Discrimination) Bill [HL],Lords,1,25
1136,,National Health Service (Amended Duties and Powers) Bill [HL],Lords,1,25
991,,Online Safety Bill [HL],Lords,1,25
997,,Presumption of Death and Provisions Relating to Missing Persons Bill [HL],Lords,1,25
1021,Make provision for the holding of a referendum in the United Kingdom on the United Kingdom’s continued membership of the European Union.,Referendum (European Union) Bill [HL],Lords,1,25
1157,,Rights of the Sovereign and the Duchy of Cornwall Bill [HL],Lords,1,25
994,A Bill to amend the Health Act 2006 to make provision for a ban on smoking in private vehicles where there are children present.,Smoke-free Private Vehicles Bill [HL],Lords,1,25
1066,,Social Care Portability Bill [HL],Lords,1,25
1091,,Voting Age (Comprehensive Reduction) Bill [HL],Lords,1,25
996,,Wind Turbines (Minimum Distance from Residential Premises) Bill [HL],Lords,1,25
916,A Bill to amend the Airports Act 1986.,Airports (Amendment) Bill [HL],Lords,1,24
867,To make further provision about arbitration and mediation services and the application of equality legislation to such services; to make provision about the protection of victims of domestic abuse; and for connected purposes.,Arbitration and Mediation Services (Equality) Bill [HL],Lords,1,24
657,A Bill to make provision for a review of the Building Regulations 2000 with regard to the installation of automatic fire suppression systems in new residential premises.,Building Regulations (Review) Bill [HL],Lords,1,24
914,A Bill to make provision to secure the establishment of caravan sites by local authorities in England for the use of Gypsies and Travellers.,Caravan Sites Bill [HL],Lords,1,24
357,A Bill to make provision for the control of street trading and touting in the City of Westminster.,City of Westminster Bill [HL],Lords,1,22
892,Make provision about companies' remuneration policies.,Company Remuneration Bill [HL],Lords,1,24
651,"Establish a committee to advise on haemophilia; to make provision in relation to blood donations; to establish a scheme for NHS Compensation Cards for people who have been treated with and infected by contaminated blood or blood products; to make provision for the financial compensation of people treated with and infected by contaminated blood and blood products and their widows, dependants and carers; to establish a review of the support available for people who have been treated with and infected by contaminated blood or blood products; and for connected purposes.",Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],Lords,1,24
650,Amend the law of defamation; and for connected purposes.,Defamation Bill [HL],Lords,1,24
763,To repeal sections 132 to 138 of the Serious Organised Crime and Police Act 2005; and for connected purposes.,Demonstrations in the Vicinity of Parliament (Removal of Authorisation Requirements) Bill [HL],Lords,1,24
810,"To make provision for the devolution of timescales, time zones and the subject-matter of the Summer Time Act 1972.",Devolution (Time) Bill [HL],Lords,1,24
652,A Bill to make provision about the control of dogs; and for connected purposes.,Dog Control Bill [HL],Lords,1,24
827,A Bill to make provision for the use of electric personal vehicles on highways.,Electric Personal Vehicles (Use on Highways) Bill [HL],Lords,1,24
742,To establish a Committee of Inquiry into the economic implications for the United Kingdom of membership of the European Union.,European Union Membership (Economic Implications) Bill [HL],Lords,1,24
658,A Bill to make provision for the appointment of a Commission to make recommendations to the Crown for the creation of life peerages; to restrict membership of the House of Lords by virtue of hereditary peerage; to make provision for permanent leave of absence from the House of Lords; to provide for the expulsion of members of the House of Lords in specified circumstances; and for connected purposes.,House of Lords (Amendment) Bill [HL],Lords,1,24
845,"To make provision about human trafficking offences, measures to prevent and combat human trafficking and the provision of support for victims of human trafficking.",Human Trafficking (Further Provisions and Support for Victims) Bill [HL],Lords,1,24
925,A Bill to make provision about the property of deceased persons who are survived by a cohabitant.,Inheritance (Cohabitants) Bill [HL],Lords,1,24
880,,Marine Navigation Bill [HL],Lords,1,24
659,,Marine Navigation Aids Bill [HL],Lords,1,24
856,Make further provision about discrimination against people on the grounds of their mental health.,Mental Health (Discrimination) Bill [HL],Lords,1,24
973,"Make provision about the promotion of online safety; to require internet
service providers and mobile phone operators to provide a service that
excludes pornographic images; and to require electronic device manufacturers
to provide a means of filtering content.",Online Safety Bill [HL],Lords,1,24
823,A Bill to make provision for the management of Parliament Square; and for connected purposes.,Parliament Square (Management) Bill [HL],Lords,1,24
655,A Bill to make provision for the regulation of the re-export of military equipment and goods further to their original exportation from the United Kingdom.,Re-Export Controls Bill [HL],Lords,1,24
752,,Referendum (European Union) Bill [HL],Lords,1,24
705,A Bill to amend the Rehabilitation of Offenders Act 1974; and for connected purposes.,Rehabilitation of Offenders (Amendment) Bill [HL],Lords,1,24
820,A Bill to provide for the extension of Christmas Day restrictions on the opening of retail premises to Remembrance Sunday; and for connected purposes.,Remembrance Sunday (Closure of Shops) Bill [HL],Lords,1,24
900,A Bill to make provision about the registration and licensing of scrap metal dealers; and to amend the Scrap Metal Dealers Act 1964,Scrap Metal Dealers (Amendment) Bill [HL],Lords,1,24
931,A Bill to amend the Health Act 2006 to make provision for a ban on smoking in private vehicles where there are children present.,Smoke-free Private Vehicles Bill [HL],Lords,1,24
874,A Bill to provide for the portability of care packages to promote independent living for disabled persons.,Social Care Portability Bill [HL],Lords,1,24
918,A Bill to make provision for the regulation of subterranean development work; to establish a code of practice for subterranean development work; and for connected purposes.,Subterranean Development Bill [HL],Lords,1,24
796,A Bill to make provision for actions for damages for torture; and for connected purposes.,Torture (Damages) Bill [HL],Lords,1,24
621,A Bill to confer further powers upon Transport for London; and for related purposes.,Transport for London (Supplemental Toll Provisions) Bill [HL],Lords,1,20
751,"Make provision for a minimum distance between wind turbines and 
residential premises according to the size of the wind turbine; and for connected purposes.",Wind Turbines (Minimum Distances from Residential Premises) Bill [HL],Lords,1,24
553,To provide for the amendment of the Building Regulations 2000 to make it a requirement to install an automatic fire suppression system in new residential premises.,Building Regulations (Amendment) Bill [HL],Lords,1,23
552,To give further effect to rights and freedoms guaranteed under the United Nations Convention on the Rights of the Child; and for connected purposes.,Children's Rights Bill [HL],Lords,1,23
357,A Bill to make provision for the control of street trading and touting in the City of Westminster.,City of Westminster Bill [HL],Lords,1,22
557,To repeal the European Communities Act 1972 and the Human Rights Act 1998; to introduce binding referendum powers at national and local level; to require the approval of Parliament to enter into international treaties and to declare war; to make provision about the work of Parliament; to devolve legislative responsibility for certain policy areas to local authorities; and for connected purposes.,Constitutional Reform Bill [HL],Lords,1,23
556,"To make provision, with regard to greenhouse gases, for the setting of a United Kingdom consumer emissions target and for the reporting of United Kingdom consumer emissions.",Consumer Emissions (Climate Change) Bill [HL],Lords,1,23
549,"To establish a committee to advise on haemophilia; to make provision in relation to blood donations; to establish a scheme for NHS Compensation Cards for people who have been treated with and infected by contaminated blood or blood products; to make provision for the financial compensation of people treated with and infected by contaminated blood and blood products and their widows, dependants and carers; to establish a review of the support available for people who have been treated with and infected by contaminated blood or blood products; and for connected purposes.",Contaminated Blood (Support for Infected and Bereaved Persons) Bill [HL],Lords,1,23
559,To provide that certain asbestos-related conditions are actionable personal injuries; and for connected purposes.,Damages (Asbestos-related Conditions) Bill [HL],Lords,1,23
562,To impose duties upon certain persons and bodies in respect of disabled persons; to confer certain rights upon disabled persons for independent living; to amend the Mental Health Act 1983; to amend the Health and Social Care Act 2008; and for connected purposes.,Health and Social Care (Independent Living) Bill [HL],Lords,1,23
551,To amend the Licensing Act 2003 with respect to the performance of live music entertainment; and for connected purposes.,Live Music Bill [HL],Lords,1,23
558,To establish a Marine Navigation Aids Commission; to establish an Office of Marine Navigation Aids Regulation; to amend the Merchant Shipping Act 1995; and for connected purposes.,Marine Navigation Aids Bill [HL],Lords,1,23
561,To introduce a Bill to make provision in respect of transport for patients attending National Health Service hospitals and health care facilities.,Patient Transport Bill [HL],Lords,1,23
555,To regulate powers of entry and powers in relation to documents; and for connected purposes.,Powers of Entry etc. Bill [HL],Lords,1,23
543,To amend the Rehabilitation of Offenders Act 1974; and for connected purposes.,Rehabilitation of Offenders (Amendment) Bill [HL],Lords,1,23
621,A Bill to confer further powers upon Transport for London; and for related purposes.,Transport for London (Supplemental Toll Provisions) Bill [HL],Lords,1,20
373,To amend the objectives of the Bank of England in relation to monetary policy.,Bank of England (Amendment) Bill [HL],Lords,1,22
362,A Bill to make provision about banking.,Banking (No. 2) Bill [HL],Lords,1,22
357,A Bill to make provision for the control of street trading and touting in the City of Westminster.,City of Westminster Bill [HL],Lords,1,22
368,A Bill to provide certain protections for persons who live together as a couple or have lived together as a couple; and for connected purposes.,Cohabitation Bill [HL],Lords,1,22
394,To make provision in respect of Community Amateur Sports Clubs; and for connected purposes.,Community Amateur Sports Clubs (Support) Bill [HL],Lords,1,22
374,To make provision about remuneration reports in public quoted company accounts and reports.,Companies’ Remuneration Reports Bill [HL],Lords,1,22
485,,Constitutional Reform Bill [HL],Lords,1,22
465,To repeal sections 132 to 138 of the Serious Organised Crime and Police Act 2005; to make provision relating to the Attorney General; to make provision relating to the ratification of treaties and to participation in armed conflict by the United Kingdom; to make provision relating to the civil service; to make provision relating to parliamentary general elections; to make provision relating to the conduct of members of Parliament; and for connected purposes.,Constitutional Renewal Bill [HL],Lords,1,22
