Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
1236,A Bill to make provision to decriminalise the non-payment of the BBC licence fee.,BBC Licence Fee (Civil Debt) Bill,Commons,1,26
1247,A Bill to make provision for the privatisation of the British Broadcasting Corporation by providing shares in the Corporation to all licence fee payers.,BBC Privatisation Bill,Commons,1,26
1308,A Bill to ensure that individuals claiming state benefits are automatically enrolled onto alternative benefits to which they are entitled when a benefit ceases to be applicable; and for connected purposes.,Benefit Claimants (Automatic Transfer to Alternative Benefits) Bill,Commons,1,26
1252,A Bill to make provision to restrict the entitlement of non-UK Citizens from the European Union and the European Economic Area to taxpayer-funded benefits.,Benefit Entitlement (Restriction) Bill,Commons,1,26
1356,A Bill to make provision for a close season for the hunting of the brown hare; and for connected purposes.,Brown Hare (Protection) Bill,Commons,1,26
1230,A Bill to allow for capital punishment for certain offences.,Capital Punishment Bill,Commons,1,26
1319,A Bill to increase the maximum penalty for causing death by driving whilst disqualified to fourteen years and an unlimited fine.,Causing Death by Driving Whilst Disqualified Bill,Commons,1,26
1242,A Bill to make provision for a presumption that religious institutions meet the public benefit test for charitable status.,Charitable Status for Religious Institutions Bill,Commons,1,26
1213,A Bill to make provision about the physical and emotional welfare of children; and for connected purposes.,Child Maltreatment Bill,Commons,1,26
1255,A Bill to require the collection and publication of information relating to the nationality of those in receipt of benefits and of those to whom national insurance numbers are issued.,Collection of Nationality Data Bill,Commons,1,26
1214,A Bill to establish a body to assess provision of communication support for Deaf people and to make recommendations; and for connected purposes.,Communication Support (Deafness) Bill,Commons,1,26
1211,A Bill to reduce the incidence of unsolicited telephone calls and texts received by consumers; and for connected purposes.,Communications (Unsolicited Telephone Calls and Texts) Bill,Commons,1,26
1329,A Bill to make provision for community ownership of hospitals owned by NHS Property Services Ltd.; to facilitate the integration of health and social care services provided in those hospitals; and for connected purposes.,Community Hospitals Bill,Commons,1,26
1358,"A Bill to establish a committee to advise on haemophilia; to make provision in relation to blood donations; to establish a scheme for NHS Compensation Cards for people who have been treated with and infected by contaminated blood or blood products; to make provision for the financial compensation of people treated with and infected by contaminated blood and blood products and their widows, dependants and carers; to establish a review of the support available for people who have been treated with and infected by contaminated blood or blood products; and for connected purposes.",Contaminated Blood (Support for Infected and Bereaved Persons) Bill,Commons,1,26
1258,"A Bill to restrict the height, number, location and subsidies of wind turbines situated offshore within 20 miles of the coast.",Control of Offshore Wind Turbines Bill,Commons,1,26
1354,"A Bill to require the Secretary of State to ensure that each Local Enterprise Partnership (LEP) has at least one board member who is a co-operative or social enterprise business specialist, and that LEP plans make specific reference to development of co-operatives and social enterprises; and for connected purposes.",Co-operative and Social Enterprise (Development) Bill,Commons,1,26
1297,A Bill to amend section 62 of the Coroners and Justice Act 2009 so as to apply additionally to the possession of pornographic written material about children; to make consequential amendments to the Act; and for connected purposes.,Coroners and Justice (Amendment) Bill,Commons,1,26
1304,A Bill to provide that the Health Professionals Council be the regulatory body for counsellors and psychotherapists; and for connected purposes,Counsellors and Psychotherapists (Regulation) Bill,Commons,1,26
1326,A Bill to provide for the establishment of a credit union for members of the armed forces and family members who live in the same household; and for connected purposes.,Credit Union (Armed Forces) Bill,Commons,1,26
1320,A Bill to provide for the setting of a decarbonisation target for the UK; and for connected purposes.,Decarbonisation Bill,Commons,1,26
1209,A Bill to require online retailers to declare to consumers at the start of the retail process the existence of surcharges for delivery to certain addresses in the UK; and for connected purposes.,Delivery Surcharges (Transparency for Consumers) Bill,Commons,1,26
1239,"A Bill to make provision for the abolition of the Department of Energy and Climate Change and for its functions to be absorbed into the Department for Business, Innovation and Skills.",Department of Energy and Climate Change (Abolition) Bill,Commons,1,26
1303,A Bill to amend the Adoption and Children Act 2002 to allow access to information for the descendants of deceased adopted people; and for connected purposes.,Descendants of Deceased Adopted People (Access to Information) Bill,Commons,1,26
1351,"A Bill to make provision for the investigation of allegations of domestic violence, for duties on the police in respect of domestic violence, for risk assessment and training in connection with related criminal proceedings in England and Wales; and for connected purposes.",Domestic Violence (Legal Framework) Bill,Commons,1,26
1275,A Bill to allow the Magistrates Court discretion to refer a third or subsequent offence for drink driving to the Crown Court for sentencing and to grant the Crown Court the jurisdiction to give a custodial sentence of up to two years.,Drink Driving (Repeat Offenders) Bill,Commons,1,26
1330,A Bill to require the Secretary of State to undertake a review of the maximum penalties for driving offences causing death and serious injury; and for connected purposes.,Driving Offences (Review of Sentencing Guidelines) Bill,Commons,1,26
1318,A Bill to allow Magistrates’ Courts discretion to refer a third or subsequent offence for driving whilst disqualified to the Crown Court for sentencing; and to grant the Crown Court the jurisdiction to impose a custodial sentence of up to two years for such offences.,Driving Whilst Disqualified (Repeat Offenders) Bill,Commons,1,26
1210,"A Bill to provide for the assessment of drug dependency or propensity for drug misuse of persons who, in the course of investigations for certain driving offences, have provided blood or urine samples that reveal the presence of certain drugs; and for connected purposes.",Drug Driving (Assessment of Drug Misuse) Bill,Commons,1,26
1216,A Bill to make provision about the disclosure and use of information relating to persons who are or have been in education or training.,Education (Information Sharing) Bill,Commons,1,26
1284,A Bill to introduce a requirement that electoral registration be a condition of access to public services; and for connected purposes.,Electoral Register (Access to Public Services) Bill,Commons,1,26
1314,A Bill to allow patients access to and ownership of their own electronic patient records; to require medical professionals to maintain and share electronic patient records as part of individual care plans; and for connected purposes.,Electronic Patient Records (Continuity of Care) Bill,Commons,1,26
1259,"A Bill to introduce more freedom, flexibility and opportunity for those seeking employment in the public and private sectors; and for connected purposes.",Employment Opportunities Bill,Commons,1,26
1327,A Bill to require the Secretary of State to draw up and implement a strategy for energy demand reduction; and for connected purposes.,Energy Demand Reduction Bill,Commons,1,26
1359,A Bill to require the Secretary of State to draw up and publish an Energy in Buildings Strategy; to make provision to implement that Strategy; and for connected purposes.,Energy in Buildings Bill,Commons,1,26
1233,A Bill to prohibit the use of affirmative and positive action in recruitment and appointment processes; to amend the Equality Act 2010 to remove the special provision for political parties in relation to the selection of candidates; and for connected purposes.,Equality and Diversity (Reform) Bill,Commons,1,26
1260,A Bill to require an independent audit of the benefits and costs of UK membership of the European Union.,EU Membership (Audit of Costs and Benefits) Bill,Commons,1,26
1223,A Bill to repeal the European Communities Act 1972 and related legislation; and for connected purposes.,European Communities Act 1972 (Repeal) Bill,Commons,1,26
1202,A Bill to make provision for the holding of a referendum in the United Kingdom on the United Kingdom’s membership of the European Union.,European Union (Referendum) Bill,Commons,1,26
1290,A Bill to require that companies’ remuneration committees have employee representation; to require that companies hold an annual binding shareholder vote on executive remuneration; and for connected purposes.,Executive Pay and Remuneration Bill,Commons,1,26
1221,A Bill to prohibit the wearing of certain face coverings; and for connected purposes.,Face Coverings (Prohibition) Bill,Commons,1,26
1228,A Bill to make provision for the Government to designate certain fishing grounds and territorial waters as sovereign territory of the United Kingdom outside the control of the Common Fisheries Policy.,Fishing Grounds and Territorial Waters (Repatriation) Bill,Commons,1,26
1342,A Bill to make provision to require Highways Authorities to include flooding prevention schemes in the development of new road constructions; and for connected purposes.,Flooding Prevention for New Developments Bill,Commons,1,26
1374,,Food Labelling (Sugar Content) Bill,Commons,1,26
1270,A Bill to reform the governance of football in England to make it more transparent and accountable; to ensure fair financial dealings between professional football clubs and their supporters; and for connected purposes.,Football Governance Bill,Commons,1,26
1366,A Bill to require professional and semi-professional football clubs in England to disclose the identity of their owners; to give the Football Association powers to block the ownership of a club by anyone whom they consider is not a fit and proper person; to require all creditors of a football club to be compensated equally should the club go into administration; to facilitate the raising by supporters’ organisations of the finance required to acquire a controlling stake in a football club; and for connected purposes.,Football Governance (No. 2) Bill,Commons,1,26
1241,"A Bill to make provision for foreign aid and development not to be linked to a specific percentage of Gross National Income, but to be set yearly, by Parliament, in relation to need.",Foreign Aid Ring-Fencing (Abolition) Bill,Commons,1,26
1225,A Bill to make provision to exclude from the United Kingdom foreign nationals found guilty of a criminal offence committed in the United Kingdom.,Foreign National Offenders (Exclusion from the United Kingdom) Bill,Commons,1,26
1256,A Bill to restrict access by foreign nationals to United Kingdom public services for which no charge is made.,Foreign Nationals (Access to Public Services) Bill,Commons,1,26
1295,A Bill to amend the Freedom of Information Act 2000 to apply to private healthcare companies; and for connected purposes.,Freedom of Information (Private Healthcare Companies) Bill,Commons,1,26
1305,A Bill to establish a commission to identify the changes in the law necessary to provide for the differing requirements for funding of local authorities taking into account the varying demand for the services they provide; and for connected purposes,Funding for Local Authorities Bill,Commons,1,26
1268,A Bill to extend the powers of the Gangmasters Licensing Authority to enable it to regulate employment agencies in all sectors of the economy; and for connected purposes.,Gangmasters Licensing Authority (Extension of Powers) Bill,Commons,1,26
1302,A Bill to make provision to protect the seas around Gibraltar; and for connected purposes.,Gibraltar (Maritime Protection) Bill,Commons,1,26
1231,"A Bill to make provision for the amalgamation of the Scotland, Wales and Northern Ireland Offices.","Government Departments (Amalgamation of Scotland Office, Wales Office and Northern Ireland Office) Bill",Commons,1,26
1212,A Bill to make provision for a graduated driving licence scheme; and for connected purposes.,Graduated Driving Licence Scheme Bill,Commons,1,26
1307,A Bill to require police forces to register hate crimes committed against people with learning difficulties and learning disabilities including autism; and for connected purposes.,Hate Crime (People with Learning Difficulties and Learning Disabilities) Bill,Commons,1,26
1203,"A Bill to make provision for regulating high-cost credit arrangements and providers of such arrangements; to provide for controls on advertising, information and communications associated with such arrangements; to make measures to address the cost and affordability of such credit arrangements and their associated charges; to regulate matters concerning repayments under such arrangements; to make provision on advice and advice services in relation to debt arising from such arrangements; and for connected purposes.",High Cost Credit Bill,Commons,1,26
1323,A Bill to consolidate and amend provisions about the House of Commons Members' Fund.,House of Commons Members' Fund Bill,Commons,1,26
1257,A Bill to provide for a maximum limit on the number of Peers entitled to vote in the House of Lords; and to provide for a moratorium on new appointments.,House of Lords (Maximum Membership) Bill,Commons,1,26
1347,A Bill to establish the right of persons in receipt of housing benefit and universal credit in the social housing sector to receive said benefits at regular intervals; to provide that such persons should not be financially penalised in relation to the number of bedrooms in a residence; and for connected purposes.,Housing Benefit and Universal Credit in the Social Housing Sector (Regular Payments) Bill,Commons,1,26
1253,A Bill to make provision for criminal sanctions against those who have entered the UK illegally or who have remained in the UK without legal authority.,Illegal Immigrants (Criminal Sanctions) Bill,Commons,1,26
1361,A Bill to provide for a fixed penalty charge for those caught smuggling dogs into the United Kingdom; and for connected purposes.,Illegal Importation of Dogs (Fixed Penalty) Bill,Commons,1,26
1264,A Bill to make provision about the meeting by the United Kingdom of the target for official development assistance (ODA) to constitute 0.7 per cent of gross national income; to make provision for independent verification that ODA is spent efficiently and effectively; and for connected purposes.,International Development (Official Development Assistance Target) Bill,Commons,1,26
1344,"A Bill to place a fiduciary duty on those involved in managing an investment to act in the best interest of investors, including pension savers, in a transparent and accountable way; and for connected purposes.",Investment Management (Fiduciary Duties) Bill,Commons,1,26
1265,A Bill to require the Secretary of State to undertake a programme of research into a scheme designed to provide guaranteed employment for those aged 18 to 24 and those aged 25 and over who have been in receipt of Jobseekers Allowance for 1 year or for 2 years; to require the Secretary of State to report the results of the research to the House of Commons within six months of completion; and for connected purposes.,Jobs Guarantee Scheme (Research) Bill,Commons,1,26
1273,"A Bill to establish a national mandatory licensing scheme for letting and managing agents, with established standards and redress for landlords, tenants and leaseholders, and prohibition of letting and management agent fees; to enable local authorities to administer and enforce the scheme; to require that tenants, landlords and leaseholders have written agreements; and to empower local authorities, either alone or in partnership, to trade as letting and managing agents.","Letting Agents (Competition, Choice and Standards) Bill",Commons,1,26
1306,A Bill to require the installation of closed circuit television in licensed Hackney carriages and private hire vehicles; to establish a minimum standard for such installations; and for connected purposes.,Licensed Hackney Carriages and Private Hire Vehicles (Closed Circuit Television) Bill,Commons,1,26
1263,"A Bill to establish a public register of organisations and individuals that carry out lobbying of Parliament, the Government and local authorities for financial gain; to introduce a code of conduct for those on the register; to introduce sanctions for non-registration and non-compliance with the code of conduct; and for connected purposes.",Lobbyists (Registration of Code of Conduct) Bill,Commons,1,26
1278,A Bill to amend the Local Government (Miscellaneous Provisions) Act 1982 to require those providing a service from a fixed pitch in a designated area to apply for a licence to trade; and for connected purposes.,Local Government (Miscellaneous Provisions) Act 1982 (Amendment) Bill,Commons,1,26
1220,"A Bill to make provision about the inclusion at local authority meetings of observances that are, and about powers of local authorities in relation to events that to any extent are, religious or related to a religious or philosophical belief.",Local Government (Religious etc. Observances) Bill,Commons,1,26
1267,A Bill to make provision about the procedure for conducting investigations under Part 3 of the Local Government Act 1974; and to make provision for cases where an authority to which that Part applies takes a decision that affects the holding of an event for a reason relating to health or safety.,Local Government (Review of Decisions) Bill,Commons,1,26
1341,A Bill to amend the Local Government and Public Involvement in Health Act 2007 to require the Local Government Boundary Commission to respond to public representations requesting principal area boundary reviews; and for connected purposes.,Local Government Boundary Commission (Public Representations) Bill,Commons,1,26
1238,A Bill to make provision that the annual Bank Holiday Monday in late August be known as Margaret Thatcher Day.,Margaret Thatcher Day Bill,Commons,1,26
1240,A Bill to make provision for a tax allowance for married couples.,Married Couples (Tax Allowance) Bill,Commons,1,26
1294,A Bill to make provision about innovation in medical treatment.,Medical Innovation (No. 2) Bill,Commons,1,26
1324,A Bill to require the Secretary of State to record certain statistics relating to people receiving treatments for mental health conditions; and for connected purposes.,Mental Health Outcomes (Measurement) Bill,Commons,1,26
1367,A Bill to ensure that medical treatment prescribed as necessary by a doctor or other medical professional must be provided unless the type of treatment is not approved by the Secretary of State or the National Institute for Health and Care Excellence; to establish a national register of cases where such prescribed treatment is refused; to introduce a mechanism for appeal against decisions about provision of medical treatments; and for connected purposes.,National Health Service (Right to Treatment) Bill,Commons,1,26
1350,A Bill to make provision for National Insurance to be known as Earnings Tax; and for connected purposes.,National Insurance (Renaming) Bill,Commons,1,26
1363,A Bill to give powers to the Secretary of State to provide for elections to be held to the governing boards of National Parks on a pilot basis; and for connected purposes.,National Parks (Governance) Bill,Commons,1,26
1370,,National Planning Policy Framework (Community Involvement) Bill,Commons,1,26
1222,A Bill to provide a system of national service for young persons; and for connected purposes.,National Service Bill,Commons,1,26
1248,"A Bill to make provision for the abolition of the Office of the Deputy Prime Minister, and its responsibilities to be allocated to other Departments of State.",Office of the Deputy Prime Minister (Abolition) Bill,Commons,1,26
1291,A Bill to make provision for statutory entitlement to leave of absence from employment for bereaved parents; and for connected purposes.,Parental Bereavement Leave (Statutory Entitlement) Bill,Commons,1,26
1310,A Bill to regulate the construction of new basements and extensions to basements; and for connected purposes.,Permitted Development (Basements) Bill,Commons,1,26
1277,A Bill to make provision for the removal of provisions in planning regulations relating to Gypsies and Travellers.,Planning Regulations (Removal of Provisions in Respect of Gypsies and Travellers) Bill,Commons,1,26
1249,A Bill to make provision for appointment of a Prime Minister in the event that a Prime Minister is temporarily or permanently incapacitated.,Prime Minister (Replacement) Bill,Commons,1,26
1227,A Bill to require prisoners to serve in prison the full custodial sentence handed down by the court.,Prisoners (Completion of Custodial Sentences) Bill,Commons,1,26
1217,A Bill to make provision about the drugs for which persons detained in prisons and similar institutions may be tested.,Prisons (Drug Testing) Bill,Commons,1,26
1207,A Bill to establish a mandatory national register of private landlords; to introduce regulation of private sector letting agents and managing agents; to establish a body to administer the national register and to monitor compliance with regulations applying to letting agents and managing agents; to require all tenancy agreements entered into with private landlords to take the form of written agreements; and for connected purposes.,Private Landlords and Letting and Managing Agents (Regulation) Bill,Commons,1,26
1355,"A Bill to prevent the charging by letting agents of above–cost fees; to provide that the Consumers, Estate Agents and Redress Act 2007 and Estate Agents Act 1979 apply to letting agencies; to facilitate the establishment by councils of landlord and property accreditation schemes; to establish a housing ombudsman service for tenants in the private rented sector; to require the Secretary of State to undertake a review of the legislation applying to the private rented sector; and for connected purposes.",Private Rented Sector Bill,Commons,1,26
1373,,Prohibition of Unpaid Internships Bill,Commons,1,26
1215,A Bill to require the Secretary of State to amend legislation to improve the system of compensation for property blight caused by major national infrastructure projects; and for connected purposes.,Property Blight Compensation Bill,Commons,1,26
1311,A Bill to amend the Employment Rights Act 1996 to provide that disclosures of information about malpractice to a Member of Parliament where the disclosure is in the public interest be included as protected disclosures; and for connected purposes.,Public Interest Disclosure (Amendment) Bill,Commons,1,26
1335,"A Bill to promote public ownership of public services; to introduce a presumption in favour of service provision by public sector and not-for-profit entities; and to put in place mechanisms to increase the accountability, transparency and public control of public services, including those operated by private companies.",Public Services (Ownership and User Involvement) Bill,Commons,1,26
1371,A Bill to require the Secretary of State to create a pupil characteristic known as pupils at risk of educational disadvantage; to require schools to establish individual education plans for pupils so identified and to monitor the educational progress of such pupils during their school career; to require certain information about such pupils to be published at a national level and to be included in reports compiled by Ofsted; and for connected purposes.,Pupils at Risk of Educational Disadvantage Bill,Commons,1,26
1271,A Bill to require the Secretary of State to assume control of passenger rail franchises when they come up for renewal; and for connected purposes.,Railways Bill,Commons,1,26
1321,A Bill to permit voters to recall their elected representatives in specified circumstances; and for connected purposes.,Recall of Elected Representative Bill,Commons,1,26
1362,A Bill to permit voters to recall their Member of Parliament in specified circumstances; and for connected purposes.,Recall of Members of Parliament Bill,Commons,1,26
1331,A Bill to amend the Births and Deaths Registration Act 1953 to provide that parents may register the death of a child stillborn before the threshold of 24 weeks gestation.,Registration of Stillbirths Bill,Commons,1,26
1364,A Bill to prohibit the advertising of gambling on broadcast media before the watershed; and for connected purposes.,Regulation of Gambling Advertising Bill,Commons,1,26
1312,"A Bill to regulate refractive eye surgery, including laser eye surgery.",Regulation of Refractive Eye Surgery Bill,Commons,1,26
1301,A Bill to provide for the regulation of letting agents; to protect tenants’ deposits; to require the enforcement of environmental and energy-efficiency standards in private-sector rented accommodation; to amend the law on secure tenancies; to provide for fair rent to be applicable to all rented accommodation; to require landlords not to discriminate against people in receipt of state benefits; to require local authorities to establish a private rented sector office; and for connected purposes.,Regulation of the Private Rented Sector Bill,Commons,1,26
1285,A Bill to amend the Representation of the People Act 1981 to amend the period of imprisonment which disqualifies a person from membership of the House of Commons; and for connected purposes.,Representation of the People Act 1981 (Amendment) Bill,Commons,1,26
1232,A Bill to require the handover of residential roads built by developers to local highways authorities within certain time periods; and for connected purposes.,Residential Roads (Adoption by Local Highways Authority) Bill,Commons,1,26
1246,A Bill to make provision for restrictions on the residence in the UK of Bulgarian and Romanian nationals to continue.,Romanian and Bulgarian Accession (Labour Restriction) Bill,Commons,1,26
1369,,Safe and Sanctuary Rooms (Exemption from Under-Occupancy Penalty) Bill,Commons,1,26
1353,A Bill to regulate the selling of tickets for certain sporting and cultural events; and for connected purposes.,Sale of Tickets (Sporting and Cultural Events) Bill,Commons,1,26
1243,A Bill to make provision for a referendum on whether same sex marriage should be allowed.,Same Sex Marriage (Referendum) Bill,Commons,1,26
1229,A Bill to require school governing bodies and headteachers to make provision to keep schools open in adverse weather conditions.,School Governing Bodies (Adverse Weather Conditions) Bill,Commons,1,26
1365,"A Bill to provide that, in the event of a positive vote in the Scottish Independence referendum, Members of Parliament representing Scottish constituencies shall vacate their seats on the day on which Scotland becomes independent; that Scottish constituencies shall be abolished with effect from the same date; and for connected purposes.",Scotland (Independence) (Westminster Representation) Bill,Commons,1,26
1283,A Bill to allow local authorities to apply selective licensing conditions to improve housing standards.,Selective Licensing (Housing Standards) Bill,Commons,1,26
1234,A Bill to provide that a criminal reconvicted for an offence on a second or further occasion receives a longer sentence than for the first such offence.,Sentencing Escalator Bill,Commons,1,26
1339,A Bill to make provision for the statutory regulation of sex establishments; to amend the Local Government (Miscellaneous Provisions) Act 1982; to require local authorities to adhere to the existing voluntary licensing framework for sex establishments; and for connected purposes.,Sex Establishments (Regulation) Bill,Commons,1,26
1254,A Bill to require that claims by employees alleging sexual impropriety be limited to cases where the alleged misconduct is contrary to the criminal law and has been reported to the police.,Sexual Impropriety in Employment Bill,Commons,1,26
1279,A Bill to require the Secretary of State to take steps to eradicate slavery; and for connected purposes.,Slavery Bill,Commons,1,26
1372,,Smoke Alarms (Private Rented Sector) Bill,Commons,1,26
1237,A Bill to make provision to allow smoking in a separate ventilated room in a private members’ club if a majority of the members of the club so decide.,Smoking (Private Members’ Clubs) Bill,Commons,1,26
1266,A Bill to make provision for an offence in respect of supplies of specialist printing equipment and related materials; and for connected purposes.,Specialist Printing Equipment and Materials (Offences) Bill,Commons,1,26
1322,A Bill to amend the Regulation of Investigative Powers Act 2000 and the Intelligence Services Act 1994 to ensure judicial oversight of the use of material derived from British citizens by means of surveillance of telecommunications; to make provisions concerning the operation of the Investigatory Powers Tribunal; and for connected purposes.,Surveillance of Telecommunications (Judicial Oversight) Bill,Commons,1,26
1262,A Bill to require train companies to offer customers the cheapest available fare as a first option; and for connected purposes.,Train Companies (Minimum Fares) Bill,Commons,1,26
1250,A Bill to make provision for the Government to give notice under Article 50 of the Treaty on the Functioning of the European Union; and for connected purposes.,United Kingdom (Withdrawal from the European Union) Bill,Commons,1,26
1219,A Bill to require disclosure of various financial information by large companies; to provide for disclosure of beneficial ownership; to require banks to disclose to Her Majesty’s Revenue and Customs the identity of certain companies holding bank accounts; to require the publication of the tax returns of individuals with an income of more than a certain level and the largest two hundred and fifty UK companies; and for connected purposes.,United Kingdom Corporate and Individual Tax and Financial Transparency Bill,Commons,1,26
1317,"A Bill To make provision for the supremacy of the sovereignty of the United
Kingdom Parliament in relation to the United Kingdom's membership of the European Union; and for connected purposes.",United Kingdom Parliament (Sovereignty) Bill,Commons,1,26
1332,"A Bill to establish a Commission to establish and maintain a national register of places within the United Kingdom, including but not limited to countries, counties, cities, towns, villages and hamlets, with a permanent identity defined by historical, social and geographical boundaries, separate from existing administrative and electoral boundaries; to grant each such place the right to its own coat of arms, flag and other symbols of local identity; and for connected purposes.",United Kingdom Register of Places Bill,Commons,1,26
1309,A Bill to require disclosure of caller line identification by non-domestic callers; to require Ofcom to consider applications for exemption from such disclosure; to provide that telephone providers may not make a charge for providing caller line identification; and for connected purposes.,Unsolicited Telephone Calls (Caller Line Identification) Bill,Commons,1,26
1281,"A Bill to amend the definitions of victims and survivors for the purposes of the Northern Ireland Act 1998, the Victims and Survivors (Northern Ireland) Order 2006 and related legislation; and for connected purposes.",Victims and Survivors (Northern Ireland) Bill,Commons,1,26
1244,A Bill to make provision for the cessation of subsidies for the development of wind farms.,Wind Farm Subsidies (Abolition) Bill,Commons,1,26
1315,"A Bill to provide for the early payment of winter fuel allowance to eligible persons whose residences are not connected to the mains gas grid and whose principal source of fuel is home fuel oil, liquid petroleum gas or propane gas; and for connected purposes.",Winter Fuel Allowance Payments (Off Gas Grid Claimants) Bill,Commons,1,26
1245,A Bill to make provision for an application to the Council of Europe to withdraw from the European Convention of Human Rights and to deport alleged terrorists subject to approval by the British courts.,Withdrawal from the European Convention of Human Rights and Removal of Alleged Terrorists Bill,Commons,1,26
1289,A Bill to provide for young apprenticeships for 14 to 16 year olds; and for connected purposes.,Young Apprenticeships Bill,Commons,1,26
1224,A Bill to make provision for the parents of young offenders to be legally responsible for their actions.,Young Offenders (Parental Responsibility) Bill,Commons,1,26
1269,A Bill to prohibit the use of zero hours employment contracts.,Zero Hours Contracts Bill,Commons,1,26
1159,"A Bill to require the Secretary of State to compile statistics on gender ratios of foetuses aborted in the United Kingdom, and where available overseas; and for connected purposes.",Abortion Statistics Bill,Commons,1,25
1057,A Bill to provide that certain offences committed towards members of the armed forces shall be treated as aggravated; and for connected purposes,Armed Forces (Prevention of Discrimination) Bill,Commons,1,25
1025,A Bill to provide that the appointment and dismissal of the Governor of the Bank of England be subject to the consent of a Committee of the House of Commons; and for connected purposes.,Bank of England (Appointment of Governor) Bill,Commons,1,25
1104,Require the British Broadcasting Corporation to publish all invoices for amounts in excess of £500 each quarter; to allow unrestricted access to the Corporation’s accounts by the National Audit Office; and for connected purposes.,BBC (Audit Arrangements and Publication of Invoices) Bill,Commons,1,25
1152,A Bill to enable women to be consecrated as bishops in the Church of England; and for connected purposes.,Bishops (Consecration of Women) Bill,Commons,1,25
1150,"A Bill to establish a duty on schools and colleges in England with pupils aged 16 years and over to enable pupils to gain greater understanding of the processes and benefits of blood, organ and bone marrow donation; and for connected purposes.","Blood, Organ and Bone Marrow Donation (Education) Bill",Commons,1,25
1142,A Bill to amend the Building Regulations (2010) to include regulation of external retainig and load-bearing walls; and for connected purposes.,Building Regulations (External Retaining and Load-Bearing Walls) Bill,Commons,1,25
1093,"A Bill to require schools, together with local businesses and other sectors, to provide a comprehensive careers advice service to 12 to 16 year olds; and for connected purposes",Careers Advice in Schools for 12-16 Year Olds Bill,Commons,1,25
1125,A Bill to amend the Charities Act 2011 to treat all religious institutions as charities; and for connected purposes.,Charities Act 2011 (Amendment) Bill,Commons,1,25
1050,"A Bill to require courts, local authorities and other bodies, when determining or enforcing issues of residence and contact, to operate under the presumption that the rights of a child include the right to grow up knowing and having access to and contact with both of the parents involved in the residence or contact case concerned; and for connected purposes.",Children (Access to Parents) Bill,Commons,1,25
1128,A Bill to amend the Children (Performances) Regulations 1968 to streamline opportunities for children to take part in performances; to reduce unnecessary regulation; to clarify when a licence is required; to strengthen the emphasis on protecting children; and for connected purposes.,Children (Performances) Regulations 1968 (Amendment) Bill,Commons,1,25
1056,"A Bill to establish a public register of organisations and individuals that carry out lobbying of Parliament, the Government and local authorities for financial gain; to introduce a code of conduct for those on the register; to introduce sanctions for non-registration and non-compliance with the code of conduct; and for connected purposes",Commercial Lobbyists (Registration and Code of Conduct) Bill,Commons,1,25
1109,A Bill to consolidate Regulations relating to tenancies in the social and private housing sectors; and for connected purposes,Consolidation of Housing Regulations Bill,Commons,1,25
1160,A Bill to enable schools to register as Industrial Provident Societies; to amend the Education Act 2006 to enable nursery schools to be established as school trusts; and for connected purposes.,Co-operative Schools Bill,Commons,1,25
1083,A Bill to amend section 62 of the Coroners and Justice Act 2009 to apply additionally to the possession of prohibited written material about children; to make consequential amendments to the Act; and for connected purposes,Coroners and Justice (Amendment) Bill,Commons,1,25
1131,A Bill to hold corporations criminally accountable for abuse and neglect in care settings; to make provision to compel any person or organisation to supply information to Adult Safeguarding Boards; and to introduce a new offence of corporate neglect whereby a corporate body can be found guilty if the way in which its activities are managed or organised by its board or senior management is a substantial element in the existence or possible occurrence of abuse or neglect.,Corporate Accountability and Safeguarding of Adults from Abuse and Neglect Bill,Commons,1,25
1075,"A Bill to establish minimum standards for the practice of cosmetic surgery, including non-surgical procedures; and for connected purposes",Cosmetic Surgery (Minimum Standards) Bill,Commons,1,25
1108,A Bill to require credit card companies to discharge a debt when three times the equivalent of the principal sum owed has been paid in interest; and for connected purposes,Credit Card Debt Limit Bill,Commons,1,25
1051,A Bill to require energy companies to provide the cheapest available tariff to customers aged 75 or over; and for connected purposes.,Energy Companies (Minimum Tariffs) Bill,Commons,1,25
1134,A Bill to amend the Energy Act 2011 to enable residents of houses in multiple occupation to benefit from the provisions in the Act designed to increase energy efficiency; and for connected purposes.,Energy Efficiency (Houses in Multiple Occupation) Bill,Commons,1,25
1117,A Bill to promote energy efficiency and a reduction in energy costs; and for connected purposes.,Energy Efficiency and Reduction in Energy Costs Bill,Commons,1,25
1137,A Bill to amend the protected characteristics in the Equality Act 2010 to include a person’s conscientious beliefs about the definition of marriage; and for connected purposes.,Equality (Marriage) (Amendment) Bill,Commons,1,25
1106,A Bill to amend the Equality Act 2010 to remove discrimination against women in relation to consecration of bishops in the Church of England; and for connected purposes.,Equality Act 2010 (Amendment) Bill,Commons,1,25
1035,A Bill to repeal the European Communities Act 1972 and related legislation; and for connected purposes.,European Communities Act 1972 (Repeal) Bill,Commons,1,25
1069,A Bill to apply the terms of the European Union Act 2011 such as to require approval by Act of Parliament and by referendum of provisions for creating a fiscal union or economic governance within the Eurozone.,European Union Act 2011 (Amendment) Bill,Commons,1,25
1097,A Bill to disapply the European Union Free Movement Directive 2004/38/EC; and for connected purposes,European Union Free Movement Directive 2004 (Disapplication) Bill,Commons,1,25
